name,id,author,description,fields
Windows Event Log RemoteConnectionManager 1149,08f9edb4-f95f-40be-b1dd-bc3a1cd95aaf,"Patrick Bareiss, Splunk",Event source object for Windows Event Log RemoteConnectionManager 1149,_time; ActivityID; Channel; Computer; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; UserID; Version; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; punct; signature_id; source; sourcetype; splunk_server; tag; tag::eventtype; timestamp; user_id; vendor_product
Windows Event Log Security 1100,2a25dafa-691e-4cb2-ae59-07a48867ed9a,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 1100,_time; Channel; Computer; Error_Code; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Name; Opcode; ProcessID; RecordNumber; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; service; service_name; signature; signature_id; source; sourcetype; splunk_server; status; subject; ta_windows_action; tag; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 1102,8db7b91a-6d7a-40e7-bfac-06f8e901a9cb,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 1102,_time; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventID; EventRecordID; Guid; Keywords; Level; LogFileCleared_Xml; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; UserData_Xml; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; signature; signature_id; source; sourcetype; splunk_server; src_user; status; subject; ta_windows_action; tag; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4624,08682968-0366-4882-9559-fe4fe018a846,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4624,_time; ActivityID; AuthenticationPackageName; Caller_Domain; Caller_User_Name; Channel; Computer; ElevatedToken; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; ImpersonationLevel; IpAddress; IpPort; KeyLength; Keywords; Level; LmPackageName; LogonGuid; LogonProcessName; LogonType; Logon_ID; Logon_Type; Name; Opcode; ProcessID; ProcessId; ProcessName; RecordNumber; RestrictedAdminMode; Source_Port; Source_Workstation; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetLinkedLogonId; TargetLogonId; TargetOutboundDomainName; TargetOutboundUserName; TargetUserName; TargetUserSid; Target_Domain; Target_User_Name; Task; ThreadID; TransmittedServices; Version; VirtualAccount; WorkstationName; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; process; process_id; process_name; process_path; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_ip; src_port; status; subject; ta_windows_action; tag; tag::action; tag::app; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4625,365a02c2-7d18-4baf-b76e-d90c20bbe6ed,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4625,_time; ActivityID; AuthenticationPackageName; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; FailureReason; Guid; IpAddress; IpPort; KeyLength; Keywords; Level; LmPackageName; LogonProcessName; LogonType; Logon_ID; Logon_Type; Name; Opcode; ProcessID; ProcessId; ProcessName; RecordNumber; Source_Port; Source_Workstation; Status; SubStatus; Sub_Status; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetUserName; TargetUserSid; Target_Domain; Target_User_Name; Task; ThreadID; TransmittedServices; Version; WorkstationName; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; process; process_id; process_name; process_path; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_ip; src_port; status; subject; ta_windows_action; ta_windows_status; tag; tag::action; tag::app; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4627,e35c7b9a-b451-4084-95a5-43b7f8965cac,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4627,_time; ActivityID; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventCountTotal; EventData_Xml; EventID; EventIdx; EventRecordID; GroupMembership; Guid; Keywords; Level; LogonType; Logon_ID; Logon_Type; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetLogonId; TargetUserName; TargetUserSid; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; product; punct; session_id; signature_id; source; sourcetype; splunk_server; status; ta_windows_action; tag; tag::action; tag::app; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4648,6a367f8b-1ee0-463d-94a7-029757c6cd02,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4648,_time; ActivityID; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; LogonGuid; Logon_ID; Name; Opcode; ProcessID; ProcessId; RecordNumber; Source_Port; Source_Workstation; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetInfo; TargetLogonGuid; TargetServerName; TargetUserName; Target_Domain; Target_Server_Name; Target_User_Name; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; process_id; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_domain; src_nt_host; src_port; src_user; status; subject; ta_windows_action; tag; tag::action; tag::app; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4662,f3c2cd64-0b5f-4013-8201-35dc03828ec6,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4662,_time; AccessList; AccessMask; ActivityID; AdditionalInfo; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; HandleId; Keywords; Level; Logon_ID; Name; ObjectName; ObjectServer; ObjectType; Opcode; OperationType; ProcessID; Properties; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_file_name; object_file_path; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4663,5d6dca8c-dad9-494f-a321-ef2b0b92fbf4,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4663,_time; AccessList; AccessMask; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; HandleId; Keywords; Level; Logon_ID; Name; ObjectName; ObjectServer; ObjectType; Opcode; ProcessID; ProcessId; ProcessName; RecordNumber; ResourceAttributes; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; file_name; file_path; host; id; index; linecount; name; object_file_name; object_file_path; process; process_id; process_name; process_path; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4672,43f189b6-369d-4a32-a34c-57e0d38d92f1,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4672,_time; ActivityID; Caller_Domain; Caller_User_Name; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; PrivilegeList; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4688,d195eb26-a81c-45ed-aeb3-25792e8a985a,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4688,Caller_Domain; Caller_User_Name; Channel; CommandLine; Computer; Error_Code; EventCode; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; MandatoryLabel; Name; NewProcessId; NewProcessName; Opcode; ParentProcessName; ProcessID; Process_Command_Line; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; TargetDomainName; TargetLogonId; TargetUserName; TargetUserSid; Target_Domain; Target_User_Name; Task; ThreadID; TokenElevationType; Token_Elevation_Type; Token_Elevation_Type_id; Version; action; app; dest; dvc; dvc_nt_host; event_id; eventtype; id; name; new_process; new_process_id; new_process_name; parent_process; parent_process_id; parent_process_name; parent_process_path; process; process_command_line_arguments; process_command_line_process; process_exec; process_id; process_name; process_path; product; session_id; signature; signature_id; src_nt_domain; src_user; status; subject; ta_windows_action; tag; user; user_group; vendor; vendor_product
Windows Event Log Security 4698,32c06703-02d3-47ec-8856-b0dc3045866c,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4698,_time; Account_Domain; Account_Name; ComputerName; Error_Code; EventCode; EventType; Keywords; LogName; Logon_ID; Message; OpCode; RecordNumber; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; TaskCategory; Task_Content; Task_Name; Type; action; app; body; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; name; product; punct; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; vendor; vendor_product
Windows Event Log Security 4699,4727dead-d063-4333-9ddd-59823a416aff,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4699,_time; Account_Domain; Account_Name; ComputerName; Error_Code; EventCode; EventType; Keywords; LogName; Logon_ID; Message; OpCode; RecordNumber; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; TaskCategory; Task_Name; Type; action; app; body; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; name; product; punct; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; vendor; vendor_product
Windows Event Log Security 4703,e256673b-16e8-4b74-b7aa-9eed6ce67072,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4703,_time; Caller_Domain; Caller_User_Name; Channel; Computer; DisabledPrivilegeList; EnabledPrivilegeList; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; ProcessId; ProcessName; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetLogonId; TargetUserName; TargetUserSid; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; object; object_attrs; object_category; object_id; process; process_id; process_name; process_path; product; punct; result; session_id; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; ta_windows_action; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log Security 4719,954033e6-dd05-4775-a1f2-1f19632f4420,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4719,_time; ActivityID; AuditPolicyChanges; Caller_Domain; Caller_User_Name; CategoryId; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; SubcategoryGuid; SubcategoryId; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4720,7ef1c9e5-691b-48c2-811b-eba91d2d2f1d,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4720,_time; Account_Domain; Account_Expires; Account_Name; Allowed_To_Delegate_To; CategoryString; ComputerName; Display_Name; Error_Code; EventCode; EventType; Home_Directory; Home_Drive; Keywords; LogName; Logon_Hours; Logon_ID; MSADChangedAttributes; Message; New_UAC_Value; Old_UAC_Value; OpCode; Password_Last_Set; Primary_Group_ID; Profile_Path; RecordNumber; SAM_Account_Name; SID_History; Script_Path; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; TaskCategory; Type; User_Parameters; User_Principal_Name; User_Workstations; action; app; body; category; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; msad_action; name; object_category; product; punct; result; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group_id; vendor; vendor_product
Windows Event Log Security 4724,117fe51f-93f8-4589-8e8b-c6b7b7154c7d,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4724,_time; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log Security 4725,31fd887d-0d14-44cc-bb64-80063a9f2968,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4725,_time; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log Security 4726,0b56dcd7-0f72-4a05-9226-d6059781737b,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4726,_time; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Keywords; Level; Logon_ID; Name; Opcode; PrivilegeList; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log Security 4732,b0d61c5d-aefe-486a-9152-de45cc10fbb4,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4732,_time; Account_Domain; Account_Name; CategoryString; ComputerName; Error_Code; EventCode; EventType; Group_Domain; Group_Name; Keywords; LogName; Logon_ID; Message; OpCode; Privileges; RecordNumber; Security_ID; SourceName; Subject_Account_Domain; Subject_Account_Name; Subject_Logon_ID; Subject_Security_ID; TaskCategory; Type; action; app; body; category; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dest_nt_host; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; member_dn; member_id; member_nt_domain; name; object_attrs; object_category; privilege_id; product; punct; result; session_id; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_privilege; vendor_product
Windows Event Log Security 4738,cb85709b-101e-41a9-bb60-d2108f79dfbd,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4738,_time; AccountExpires; AllowedToDelegateTo; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; DisplayName; Dummy; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; HomeDirectory; HomePath; Keywords; Level; LogonHours; Logon_ID; Name; NewUacValue; OldUacValue; Opcode; PasswordLastSet; PrimaryGroupId; PrivilegeList; ProcessID; ProfilePath; RecordNumber; SamAccountName; ScriptPath; SidHistory; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; UserAccountControl; UserParameters; UserPrincipalName; UserWorkstations; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object; object_attrs; object_category; object_id; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; src_user_name; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_name; vendor; vendor_product
Windows Event Log Security 4739,c1e0442a-8a97-405d-baf2-057c5d68cd9a,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4739,_time; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; DomainBehaviorVersion; DomainName; DomainPolicyChanged; DomainSid; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; ForceLogoff; Guid; Keywords; Level; LockoutDuration; LockoutObservationWindow; LockoutThreshold; Logon_ID; MachineAccountQuota; MaxPasswordAge; MinPasswordAge; MinPasswordLength; MixedDomainMode; Name; OemInformation; Opcode; PasswordHistoryLength; PasswordProperties; PrivilegeList; ProcessID; RecordNumber; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; Task; ThreadID; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; result; session_id; severity; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::action; tag::eventtype; timeendpos; timestartpos; vendor; vendor_product
Windows Event Log Security 4741,ef87257f-e7d1-4856-abae-097b2cfdcdb4,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4741,_time; AccountExpires; AllowedToDelegateTo; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; DisplayName; DnsHostName; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; HomeDirectory; HomePath; Keywords; Level; LogonHours; Logon_ID; Name; NewUacValue; OldUacValue; Opcode; PasswordLastSet; PrimaryGroupId; PrivilegeList; ProcessID; ProfilePath; RecordNumber; SamAccountName; ScriptPath; ServicePrincipalNames; SidHistory; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; UserAccountControl; UserParameters; UserPrincipalName; UserWorkstations; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_type; vendor; vendor_product
Windows Event Log Security 4742,ea830adf-5450-489a-bcdc-fb8d2cbe674c,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4742,_time; AccountExpires; AllowedToDelegateTo; Caller_Domain; Caller_User_Name; CategoryString; Channel; Computer; ComputerAccountChange; DisplayName; DnsHostName; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; HomeDirectory; HomePath; Keywords; Level; LogonHours; Logon_ID; Name; NewUacValue; OldUacValue; Opcode; PasswordLastSet; PrimaryGroupId; PrivilegeList; ProcessID; ProfilePath; RecordNumber; SamAccountName; ScriptPath; ServicePrincipalNames; SidHistory; SubjectDomainName; SubjectLogonId; SubjectUserName; SubjectUserSid; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; UserAccountControl; UserParameters; UserPrincipalName; UserWorkstations; Version; action; app; change_type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; object_attrs; object_category; product; punct; result; session_id; signature; signature_id; source; sourcetype; splunk_server; src_nt_domain; src_user; status; subject; ta_windows_action; ta_windows_security_CategoryString; tag; tag::eventtype; timeendpos; timestartpos; user; user_group; user_type; vendor; vendor_product
Windows Event Log Security 4768,4a5fd6ed-66bd-4f34-bc74-51c00c73c298,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4768,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; Name; Opcode; PreAuthType; ProcessID; RecordNumber; ServiceName; ServiceSid; Source_Port; Source_Workstation; Status; SystemTime; System_Props_Xml; TargetDomainName; TargetSid; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; TicketEncryptionType; TicketOptions; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; service; service_id; service_name; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_host; src_port; status; subject; ta_windows_action; ta_windows_status; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4769,358d5520-f40b-4fa2-b799-966c030cb731,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4769,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; LogonGuid; Name; Opcode; ProcessID; RecordNumber; ServiceName; ServiceSid; Source_Port; Source_Workstation; Status; SystemTime; System_Props_Xml; TargetDomainName; TargetUserName; Target_Domain; Target_User_Name; Task; ThreadID; TicketEncryptionType; TicketOptions; TransmittedServices; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_nt_domain; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; service; service_id; service_name; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_host; src_port; status; subject; ta_windows_action; ta_windows_status; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
Windows Event Log Security 4771,418debbb-adf3-48ec-9efd-59d45f8861e5,"Patrick Bareiss, Splunk",Event source object for Windows Event Log Security 4771,_time; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; IpAddress; IpPort; Keywords; Level; Name; Opcode; PreAuthType; ProcessID; RecordNumber; ServiceName; Source_Port; Source_Workstation; Status; SystemTime; System_Props_Xml; TargetSid; TargetUserName; Target_User_Name; Task; ThreadID; TicketOptions; Version; action; app; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; product; punct; service; service_name; signature; signature_id; source; sourcetype; splunk_server; src; src_ip; src_nt_host; src_port; status; subject; ta_windows_action; ta_windows_status; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user; user_group; vendor; vendor_product
